Index,Occupancy
8593,0
8594,0
8595,0
8596,0
8597,0
8598,0
8599,0
8600,0
8601,3
8602,7
8603,11
8604,13
8605,10
8606,7
8607,9
8608,12
8609,14
8610,10
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,0
8623,0
8624,0
8625,0
8626,0
8627,0
8628,0
8629,0
8630,0
8631,0
8632,0
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0
8649,6
8650,11
8651,14
8652,18
8653,14
8654,10
8655,12
8656,14
8657,16
8658,11
8659,0
8660,0
8661,0
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,0
8669,0
8670,0
8671,0
8672,0
8673,5
8674,11
8675,13
8676,18
8677,15
8678,13
8679,17
8680,20
8681,20
8682,15
8683,0
8684,0
8685,0
8686,0
8687,0
8688,0
8689,0
8690,0
8691,0
8692,0
8693,0
8694,0
8695,0
8696,0
8697,0
8698,0
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,0
8719,0
8720,0
8721,0
8722,0
8723,0
8724,0
8725,0
8726,0
8727,0
8728,0
8729,0
8730,0
8731,0
8732,0
8733,0
8734,0
8735,0
8736,0
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,0
8744,0
8745,4
8746,8
8747,10
8748,14
8749,12
8750,9
8751,13
8752,18
8753,20
8754,16
8755,0
8756,0
8757,0
8758,0
8759,0
8760,0
8761,0
